distribution,name,version,architecture,source_name,source_version,homepage,canonical_upstream_id,filename,artifact_url,artifact_sha256,component
debian,biboumi,9.0+20241124-1,amd64,biboumi,9.0+20241124-1,https://codeberg.org/poezio/biboumi,https://codeberg.org/poezio/biboumi,pool/main/b/biboumi/biboumi_9.0+20241124-1_amd64.deb,https://deb.debian.org/debian/pool/main/b/biboumi/biboumi_9.0+20241124-1_amd64.deb,f9b6fa4eef6024feceefe4ca4fcfbec0e09496f480fe8ae32ff514de577c38c4,main
debian,bind9,1:9.20.23-1~deb13u1,amd64,bind9,1:9.20.23-1~deb13u1,https://www.isc.org/downloads/bind/,https://www.isc.org/downloads/bind,pool/main/b/bind9/bind9_9.20.23-1~deb13u1_amd64.deb,https://deb.debian.org/debian/pool/main/b/bind9/bind9_9.20.23-1~deb13u1_amd64.deb,cef77df0a8bc5a82b35b3fb369232b1f2a703c9b9ce82e57fbd6d2d14e773d20,main
debian,binfmt-support,2.2.2-7,amd64,binfmt-support,2.2.2-7,https://nongnu.org/binfmt-support/,https://nongnu.org/binfmt-support,pool/main/b/binfmt-support/binfmt-support_2.2.2-7_amd64.deb,https://deb.debian.org/debian/pool/main/b/binfmt-support/binfmt-support_2.2.2-7_amd64.deb,ff4aa9049a20d22679d41ca4000db17fb661631304a446d12782fbf8efbd2c61,main
debian,binkd,1.1a-115-3,amd64,binkd,1.1a-115-3,,,pool/main/b/binkd/binkd_1.1a-115-3_amd64.deb,https://deb.debian.org/debian/pool/main/b/binkd/binkd_1.1a-115-3_amd64.deb,9b1eff1423bb09acb65d03e640f89718625ec06f7ad0467c98ac446f2a016960,main
debian,biometric-auth,0.9.72-1,amd64,biometric-authentication,0.9.72-1,https://github.com/ukui/biometric-authentication.git,https://github.com/ukui/biometric-authentication,pool/main/b/biometric-authentication/biometric-auth_0.9.72-1_amd64.deb,https://deb.debian.org/debian/pool/main/b/biometric-authentication/biometric-auth_0.9.72-1_amd64.deb,41f8499a7b1beab06d9c3bcc8248a185327d8b9f125ce94fd3fab6f12c419d1f,main
debian,biometryd-bin,0.3.1-6,amd64,biometryd,0.3.1-6,https://gitlab.com/ubports/development/core/biometryd/,https://gitlab.com/ubports/development/core/biometryd,pool/main/b/biometryd/biometryd-bin_0.3.1-6_amd64.deb,https://deb.debian.org/debian/pool/main/b/biometryd/biometryd-bin_0.3.1-6_amd64.deb,01e385462a3e1c48a80bdaab5156298c5b3e2c2b3ef07285a4b6e8ad56e4e16e,main
debian,bip,0.9.3-1.1,amd64,bip,0.9.3-1.1,https://bip.milkypond.org/,https://bip.milkypond.org,pool/main/b/bip/bip_0.9.3-1.1_amd64.deb,https://deb.debian.org/debian/pool/main/b/bip/bip_0.9.3-1.1_amd64.deb,89a75bc8c7f467a40462aaa79feccdefca742fe6ec8c2ac806416834c7475df6,main
debian,bird2,2.17.5-0+deb13u1,amd64,bird2,2.17.5-0+deb13u1,https://bird.network.cz/,https://bird.network.cz,pool/main/b/bird2/bird2_2.17.5-0+deb13u1_amd64.deb,https://deb.debian.org/debian/pool/main/b/bird2/bird2_2.17.5-0+deb13u1_amd64.deb,b804d643a3ca2a81e6e6560df7cb35d6057d3fcbc03761bd80a108a6be2f3cf3,main
debian,bird3,3.1.7-0+deb13u1,amd64,bird3,3.1.7-0+deb13u1,https://bird.network.cz/,https://bird.network.cz,pool/main/b/bird3/bird3_3.1.7-0+deb13u1_amd64.deb,https://deb.debian.org/debian/pool/main/b/bird3/bird3_3.1.7-0+deb13u1_amd64.deb,ff9c5d9a69364b405a7dd26568ddca02a77b9d43a951039b392bdbdae040a710,main
debian,blockdomains,0.1-1+b1,amd64,blockdomains,0.1-1,https://git.rrq.au/rrq/blockdomains.git,https://git.rrq.au/rrq/blockdomains,pool/main/b/blockdomains/blockdomains_0.1-1+b1_amd64.deb,https://deb.debian.org/debian/pool/main/b/blockdomains/blockdomains_0.1-1+b1_amd64.deb,9345c67d02728ad9daa9e7057f393e107545d7f08519553caebd39a83e5a9f98,main
debian,blueman,2.4.4-1,amd64,blueman,2.4.4-1,https://github.com/blueman-project/blueman,https://github.com/blueman-project/blueman,pool/main/b/blueman/blueman_2.4.4-1_amd64.deb,https://deb.debian.org/debian/pool/main/b/blueman/blueman_2.4.4-1_amd64.deb,b6dcfb5b81d40a72fb9ecbc1af71d5537dc846970b7a5193245f645565f24bf2,main
debian,bluez,5.82-1.1,amd64,bluez,5.82-1.1,http://www.bluez.org,https://www.bluez.org,pool/main/b/bluez/bluez_5.82-1.1_amd64.deb,https://deb.debian.org/debian/pool/main/b/bluez/bluez_5.82-1.1_amd64.deb,64a680d95abb11cf02f8170b2d57115dbdee4738a6163c2cf25021f546bce8ac,main
debian,bluez-alsa-utils,4.3.1-3,amd64,bluez-alsa,4.3.1-3,https://github.com/Arkq/bluez-alsa,https://github.com/Arkq/bluez-alsa,pool/main/b/bluez-alsa/bluez-alsa-utils_4.3.1-3_amd64.deb,https://deb.debian.org/debian/pool/main/b/bluez-alsa/bluez-alsa-utils_4.3.1-3_amd64.deb,8c59c8103e9efd3520a7f8f581ad66ba49911e3e9c923ca1146721c73e1cae2d,main
debian,bluez-meshd,5.82-1.1,amd64,bluez,5.82-1.1,http://www.bluez.org,https://www.bluez.org,pool/main/b/bluez/bluez-meshd_5.82-1.1_amd64.deb,https://deb.debian.org/debian/pool/main/b/bluez/bluez-meshd_5.82-1.1_amd64.deb,66f4e8e2a5d71f930b98333960c0ad95c1bcb0b08f7048f6ab26d5a139ab8e9f,main
debian,boinc-client,8.0.4+dfsg-1,amd64,boinc,8.0.4+dfsg-1,https://boinc.berkeley.edu/,https://boinc.berkeley.edu,pool/main/b/boinc/boinc-client_8.0.4+dfsg-1_amd64.deb,https://deb.debian.org/debian/pool/main/b/boinc/boinc-client_8.0.4+dfsg-1_amd64.deb,c2dcccf414bbefc6bf11fcc6ae58e8ae12790079351201da1b10d2c9c62d53f3,main
debian,bolt,0.9.8-1,amd64,bolt,0.9.8-1,https://gitlab.freedesktop.org/bolt/bolt,https://gitlab.freedesktop.org/bolt/bolt,pool/main/b/bolt/bolt_0.9.8-1_amd64.deb,https://deb.debian.org/debian/pool/main/b/bolt/bolt_0.9.8-1_amd64.deb,23439bb487b2c241ed8df7877e2a0321c3ace29562ed3b55cc8ca8abe1dd7615,main
debian,booth,1.2-3,amd64,booth,1.2-3,https://github.com/ClusterLabs/booth,https://github.com/ClusterLabs/booth,pool/main/b/booth/booth_1.2-3_amd64.deb,https://deb.debian.org/debian/pool/main/b/booth/booth_1.2-3_amd64.deb,e62b689f3cf1dae8827feab4f74597f1e6a747db7b261a30d79ecf2626ec895e,main
debian,bootparamd,0.17-14,amd64,netkit-bootparamd,0.17-14,,,pool/main/n/netkit-bootparamd/bootparamd_0.17-14_amd64.deb,https://deb.debian.org/debian/pool/main/n/netkit-bootparamd/bootparamd_0.17-14_amd64.deb,823ebb7a3d31bac9e3e0daa31a274ea4ea50a3d4903c1dd37c215489e6f724b8,main
debian,bosixnet-webui,2.0-2.2,amd64,bosixnet,2.0-2.2,https://github.com/tehnick/bosixnet,https://github.com/tehnick/bosixnet,pool/main/b/bosixnet/bosixnet-webui_2.0-2.2_amd64.deb,https://deb.debian.org/debian/pool/main/b/bosixnet/bosixnet-webui_2.0-2.2_amd64.deb,d511d005c242c6ac4e043b9586c035c31296ce1403d8f55970709363235c057c,main
debian,boxbackup-client,0.13~~git20231028.g3dd5194+ds-4,amd64,boxbackup,0.13~~git20231028.g3dd5194+ds-4,http://boxbackup.org,https://boxbackup.org,pool/main/b/boxbackup/boxbackup-client_0.13~~git20231028.g3dd5194+ds-4_amd64.deb,https://deb.debian.org/debian/pool/main/b/boxbackup/boxbackup-client_0.13~~git20231028.g3dd5194+ds-4_amd64.deb,ffa5a91bcfff533f28bd8b96adc172610d3010ceba5d93d3dcd3653cf94da41a,main
debian,boxbackup-server,0.13~~git20231028.g3dd5194+ds-4,amd64,boxbackup,0.13~~git20231028.g3dd5194+ds-4,http://boxbackup.org,https://boxbackup.org,pool/main/b/boxbackup/boxbackup-server_0.13~~git20231028.g3dd5194+ds-4_amd64.deb,https://deb.debian.org/debian/pool/main/b/boxbackup/boxbackup-server_0.13~~git20231028.g3dd5194+ds-4_amd64.deb,8376603068b9b83e055c8b7b83f128bdba415b79a54f4406f3e3bd193888bb0b,main
debian,bpftune,0.0~git20250314.8fd59cc-1,amd64,bpftune,0.0~git20250314.8fd59cc-1,https://github.com/oracle/bpftune/tree/main,https://github.com/oracle/bpftune,pool/main/b/bpftune/bpftune_0.0~git20250314.8fd59cc-1_amd64.deb,https://deb.debian.org/debian/pool/main/b/bpftune/bpftune_0.0~git20250314.8fd59cc-1_amd64.deb,38fdd83368aebdcb03638519ec5aeb04cd2a74ffaf131ebf66a56d5951eac3d2,main
debian,brltty,6.7-3.1+deb13u3,amd64,brltty,6.7-3.1+deb13u3,https://brltty.com,https://brltty.com,pool/main/b/brltty/brltty_6.7-3.1+deb13u3_amd64.deb,https://deb.debian.org/debian/pool/main/b/brltty/brltty_6.7-3.1+deb13u3_amd64.deb,93ba25e82d587ef5942b46f4303d143706d98a22ee8929479e0389f53604e332,main
debian,btrfsd,0.2.2-1,amd64,btrfsd,0.2.2-1,https://github.com/ximion/btrfsd,https://github.com/ximion/btrfsd,pool/main/b/btrfsd/btrfsd_0.2.2-1_amd64.deb,https://deb.debian.org/debian/pool/main/b/btrfsd/btrfsd_0.2.2-1_amd64.deb,3f3e0d5097b32699b3c65d245d1158d655ad8ba7af1e70b22c373ab439f13811,main
debian,bumblebee,3.2.1-32,amd64,bumblebee,3.2.1-32,https://launchpad.net/~bumblebee,https://launchpad.net/~bumblebee,pool/main/b/bumblebee/bumblebee_3.2.1-32_amd64.deb,https://deb.debian.org/debian/pool/main/b/bumblebee/bumblebee_3.2.1-32_amd64.deb,6fb1d98a758ed8982ded3bfde47e2c7cf11b05a2732c808cc6c809f3eb43da9f,main
debian,burp,3.1.4-4,amd64,burp,3.1.4-4,https://burp.grke.net/,https://burp.grke.net,pool/main/b/burp/burp_3.1.4-4_amd64.deb,https://deb.debian.org/debian/pool/main/b/burp/burp_3.1.4-4_amd64.deb,b3483d677fe2297a4baf99848cc22460932cad074c13b56c3b38c768b81ab482,main
debian,burrow,1.2.1-4+b7,amd64,burrow,1.2.1-4,https://github.com/linkedin/Burrow,https://github.com/linkedin/Burrow,pool/main/b/burrow/burrow_1.2.1-4+b7_amd64.deb,https://deb.debian.org/debian/pool/main/b/burrow/burrow_1.2.1-4+b7_amd64.deb,dedff5a965af410c2f3d1548dbf810751b2a1e30ff881024bc65c6bb5817cc1f,main
debian,bzflag-server,2.4.30-1,amd64,bzflag,2.4.30-1,https://www.bzflag.org/,https://www.bzflag.org,pool/main/b/bzflag/bzflag-server_2.4.30-1_amd64.deb,https://deb.debian.org/debian/pool/main/b/bzflag/bzflag-server_2.4.30-1_amd64.deb,baf69f7277905077f504dd3f653613bf9190f12fa93bef6d0ba059be11f2b2d5,main
debian,c-icap,1:0.5.10-6.1+b2,amd64,c-icap,1:0.5.10-6.1,http://c-icap.sourceforge.net/,https://c-icap.sourceforge.net,pool/main/c/c-icap/c-icap_0.5.10-6.1+b2_amd64.deb,https://deb.debian.org/debian/pool/main/c/c-icap/c-icap_0.5.10-6.1+b2_amd64.deb,b6169c088749d89304f91d7a5be303ba45e97b6da2bb278d4ec537b63b4aec5c,main
debian,caddy,2.6.2-12+b3,amd64,caddy,2.6.2-12,https://github.com/caddyserver/caddy,https://github.com/caddyserver/caddy,pool/main/c/caddy/caddy_2.6.2-12+b3_amd64.deb,https://deb.debian.org/debian/pool/main/c/caddy/caddy_2.6.2-12+b3_amd64.deb,5c6c461e13c02916681f20faedf0132762afd59dd3637a2077ab534ec1a6e4be,main
debian,canid,0.0~git20180613.007c9af-2+b34,amd64,canid,0.0~git20180613.007c9af-2,https://github.com/britram/canid,https://github.com/britram/canid,pool/main/c/canid/canid_0.0~git20180613.007c9af-2+b34_amd64.deb,https://deb.debian.org/debian/pool/main/c/canid/canid_0.0~git20180613.007c9af-2+b34_amd64.deb,1ccb0d0915eac8a096a521abb1b0b7c917d4a4678c24ecc63e388f8398c4647e,main
debian,canna,3.7p3-25,amd64,canna,3.7p3-25,,,pool/main/c/canna/canna_3.7p3-25_amd64.deb,https://deb.debian.org/debian/pool/main/c/canna/canna_3.7p3-25_amd64.deb,1bd802be12e534563141540f1860bfa64e50c642c0f18499ed63c8161ea8a1d3,main
debian,carbon-c-relay,3.7.3-2+b4,amd64,carbon-c-relay,3.7.3-2,https://github.com/grobian/carbon-c-relay,https://github.com/grobian/carbon-c-relay,pool/main/c/carbon-c-relay/carbon-c-relay_3.7.3-2+b4_amd64.deb,https://deb.debian.org/debian/pool/main/c/carbon-c-relay/carbon-c-relay_3.7.3-2+b4_amd64.deb,d8ed634c87f46e4953d42786be9f51592cc312dc99ec05249aec492d7f91b933,main
debian,ceph-base,18.2.7+ds-1+deb13u1,amd64,ceph,18.2.7+ds-1+deb13u1,http://ceph.com/,https://ceph.com,pool/main/c/ceph/ceph-base_18.2.7+ds-1+deb13u1_amd64.deb,https://deb.debian.org/debian/pool/main/c/ceph/ceph-base_18.2.7+ds-1+deb13u1_amd64.deb,ea8401386a4410310414b8b9ac2d1bd6b053b712afc83ff38d842af9b2058233,main
debian,ceph-common,18.2.7+ds-1+deb13u1,amd64,ceph,18.2.7+ds-1+deb13u1,http://ceph.com/,https://ceph.com,pool/main/c/ceph/ceph-common_18.2.7+ds-1+deb13u1_amd64.deb,https://deb.debian.org/debian/pool/main/c/ceph/ceph-common_18.2.7+ds-1+deb13u1_amd64.deb,12f7d110f504fe464f14483758f568cccb1e87cccd6e07c9a33775da56299333,main
debian,ceph-fuse,18.2.7+ds-1+deb13u1,amd64,ceph,18.2.7+ds-1+deb13u1,http://ceph.com/,https://ceph.com,pool/main/c/ceph/ceph-fuse_18.2.7+ds-1+deb13u1_amd64.deb,https://deb.debian.org/debian/pool/main/c/ceph/ceph-fuse_18.2.7+ds-1+deb13u1_amd64.deb,0343fabff704f205b68129856cbfdeec831410477d408bdacec73f423eaf07b7,main
debian,ceph-immutable-object-cache,18.2.7+ds-1+deb13u1,amd64,ceph,18.2.7+ds-1+deb13u1,http://ceph.com/,https://ceph.com,pool/main/c/ceph/ceph-immutable-object-cache_18.2.7+ds-1+deb13u1_amd64.deb,https://deb.debian.org/debian/pool/main/c/ceph/ceph-immutable-object-cache_18.2.7+ds-1+deb13u1_amd64.deb,a856ba72c2026de51dfa2e606b311f88233c562a0149a1221218329b84291fd4,main
debian,ceph-mds,18.2.7+ds-1+deb13u1,amd64,ceph,18.2.7+ds-1+deb13u1,http://ceph.com/,https://ceph.com,pool/main/c/ceph/ceph-mds_18.2.7+ds-1+deb13u1_amd64.deb,https://deb.debian.org/debian/pool/main/c/ceph/ceph-mds_18.2.7+ds-1+deb13u1_amd64.deb,faae6888c3731a5acd9d1e59a77a1160ac3933710a428fce01f61ca7a7bd964d,main
debian,ceph-mgr,18.2.7+ds-1+deb13u1,amd64,ceph,18.2.7+ds-1+deb13u1,http://ceph.com/,https://ceph.com,pool/main/c/ceph/ceph-mgr_18.2.7+ds-1+deb13u1_amd64.deb,https://deb.debian.org/debian/pool/main/c/ceph/ceph-mgr_18.2.7+ds-1+deb13u1_amd64.deb,444508743f513565ea0583dcc36cdce8d18ed15dd352082c0f0e4e2542002e9f,main
debian,ceph-mon,18.2.7+ds-1+deb13u1,amd64,ceph,18.2.7+ds-1+deb13u1,http://ceph.com/,https://ceph.com,pool/main/c/ceph/ceph-mon_18.2.7+ds-1+deb13u1_amd64.deb,https://deb.debian.org/debian/pool/main/c/ceph/ceph-mon_18.2.7+ds-1+deb13u1_amd64.deb,b1d4e48d67bf0ebec27a9798546ebfedabc0d63ab6a6fc6170dc6bf7decc0068,main
debian,ceph-osd,18.2.7+ds-1+deb13u1,amd64,ceph,18.2.7+ds-1+deb13u1,http://ceph.com/,https://ceph.com,pool/main/c/ceph/ceph-osd_18.2.7+ds-1+deb13u1_amd64.deb,https://deb.debian.org/debian/pool/main/c/ceph/ceph-osd_18.2.7+ds-1+deb13u1_amd64.deb,58d3a3a48eb4a49b3ff98ccc75efca260eedf9f67045fdd7a4cf7377014a9e75,main
debian,cephfs-mirror,18.2.7+ds-1+deb13u1,amd64,ceph,18.2.7+ds-1+deb13u1,http://ceph.com/,https://ceph.com,pool/main/c/ceph/cephfs-mirror_18.2.7+ds-1+deb13u1_amd64.deb,https://deb.debian.org/debian/pool/main/c/ceph/cephfs-mirror_18.2.7+ds-1+deb13u1_amd64.deb,dbf7bceb1d9b315091815a1d9880a0299b3847ef69aa4227f9b96ad35c8c2ebd,main
debian,certmonger,0.79.20-2,amd64,certmonger,0.79.20-2,https://pagure.io/certmonger/,https://pagure.io/certmonger,pool/main/c/certmonger/certmonger_0.79.20-2_amd64.deb,https://deb.debian.org/debian/pool/main/c/certmonger/certmonger_0.79.20-2_amd64.deb,73ff5228a97e5f67a8656c4a1406a9926c9c74b4106c477f555cdd7d7fb1165a,main
debian,certspotter,0.18.0-1,amd64,certspotter,0.18.0-1,https://github.com/SSLMate/certspotter,https://github.com/SSLMate/certspotter,pool/main/c/certspotter/certspotter_0.18.0-1_amd64.deb,https://deb.debian.org/debian/pool/main/c/certspotter/certspotter_0.18.0-1_amd64.deb,bd1dd4864db545947c161ae3d37fad746a5e872447fef4f8a5f3422ac2d6e4f2,main
debian,cfengine3,3.24.1-2,amd64,cfengine3,3.24.1-2,https://cfengine.com/product/community/,https://cfengine.com/product/community,pool/main/c/cfengine3/cfengine3_3.24.1-2_amd64.deb,https://deb.debian.org/debian/pool/main/c/cfengine3/cfengine3_3.24.1-2_amd64.deb,d1103318917869d2cc813142686862144479f81dd2cf3968b95144d8e516c6a8,main
debian,charon-systemd,6.0.1-6+deb13u6,amd64,strongswan,6.0.1-6+deb13u6,http://www.strongswan.org,https://www.strongswan.org,pool/main/s/strongswan/charon-systemd_6.0.1-6+deb13u6_amd64.deb,https://deb.debian.org/debian/pool/main/s/strongswan/charon-systemd_6.0.1-6+deb13u6_amd64.deb,70536b0205992600cd86e71c968d9b5f03831222124fae604ffbc8fadb31bf9c,main
debian,chasquid,1.15.0-1+b4,amd64,chasquid,1.15.0-1,https://blitiri.com.ar/p/chasquid,https://blitiri.com.ar/p/chasquid,pool/main/c/chasquid/chasquid_1.15.0-1+b4_amd64.deb,https://deb.debian.org/debian/pool/main/c/chasquid/chasquid_1.15.0-1+b4_amd64.deb,8c9307e2faf2db384f3fecf58acfd30da31abc48525507add36c9eae51b4328b,main
debian,chkrootkit,0.58b-5+b7,amd64,chkrootkit,0.58b-5,https://www.chkrootkit.org/,https://www.chkrootkit.org,pool/main/c/chkrootkit/chkrootkit_0.58b-5+b7_amd64.deb,https://deb.debian.org/debian/pool/main/c/chkrootkit/chkrootkit_0.58b-5+b7_amd64.deb,e5b070cbb16e169fe8b23b4d575f4abe37f21d5c2ee4b998a26435fb85f87958,main
debian,chrony,4.6.1-3+deb13u2,amd64,chrony,4.6.1-3+deb13u2,https://chrony-project.org,https://chrony-project.org,pool/main/c/chrony/chrony_4.6.1-3+deb13u2_amd64.deb,https://deb.debian.org/debian/pool/main/c/chrony/chrony_4.6.1-3+deb13u2_amd64.deb,3b3fb6b13818c288ea0121038dc3220da869c6dc5d1e5c4d5f7b13647f3ff7e7,main
debian,ckb-next,0.6.2+dfsg-0.1+deb13u1,amd64,ckb-next,0.6.2+dfsg-0.1+deb13u1,https://github.com/ckb-next/ckb-next,https://github.com/ckb-next/ckb-next,pool/main/c/ckb-next/ckb-next_0.6.2+dfsg-0.1+deb13u1_amd64.deb,https://deb.debian.org/debian/pool/main/c/ckb-next/ckb-next_0.6.2+dfsg-0.1+deb13u1_amd64.deb,08db47e1017da4fd62a957c5702d3b8af23e71f6ef1717126b85542b0bf63fc2,main
debian,clamav-daemon,1.4.3+dfsg-1,amd64,clamav,1.4.3+dfsg-1,https://www.clamav.net/,https://www.clamav.net,pool/main/c/clamav/clamav-daemon_1.4.3+dfsg-1_amd64.deb,https://deb.debian.org/debian/pool/main/c/clamav/clamav-daemon_1.4.3+dfsg-1_amd64.deb,45ad13a9e57cf7c927272713bd510dee5aedb43cb0168f995978842a5a6f723c,main
debian,clamav-freshclam,1.4.3+dfsg-1,amd64,clamav,1.4.3+dfsg-1,https://www.clamav.net/,https://www.clamav.net,pool/main/c/clamav/clamav-freshclam_1.4.3+dfsg-1_amd64.deb,https://deb.debian.org/debian/pool/main/c/clamav/clamav-freshclam_1.4.3+dfsg-1_amd64.deb,1693185fcfc3d87ccd72ee542b83c12162759cdd8b83492a0ea6946427205863,main
debian,clamsmtp,1.10-18,amd64,clamsmtp,1.10-18,http://thewalter.net/stef/software/clamsmtp/,https://thewalter.net/stef/software/clamsmtp,pool/main/c/clamsmtp/clamsmtp_1.10-18_amd64.deb,https://deb.debian.org/debian/pool/main/c/clamsmtp/clamsmtp_1.10-18_amd64.deb,d84339eb0c21390ff262810312e02d6197e839f0aceddb76b7e3d59acc9c9ef6,main
debian,clevis-systemd,20-1,amd64,clevis,20-1,https://github.com/latchset/clevis,https://github.com/latchset/clevis,pool/main/c/clevis/clevis-systemd_20-1_amd64.deb,https://deb.debian.org/debian/pool/main/c/clevis/clevis-systemd_20-1_amd64.deb,63d4fba2e4f3c9173d05b304b3f897348dcf76aa2501fb73e2c3c59a87dfb5a6,main
debian,click,0.5.2-8,amd64,click,0.5.2-8,https://gitlab.com/ubports/development/core/click/,https://gitlab.com/ubports/development/core/click,pool/main/c/click/click_0.5.2-8_amd64.deb,https://deb.debian.org/debian/pool/main/c/click/click_0.5.2-8_amd64.deb,ca4fcd0b5d3c4e4829bcd5b80495829d11e4ee0c64d17c73c3c5893005ccc97e,main
debian,cloudflare-ddns,2.1.0-3,amd64,cloudflare-ddns,2.1.0-3,https://github.com/Tachi107/cloudflare-ddns,https://github.com/Tachi107/cloudflare-ddns,pool/main/c/cloudflare-ddns/cloudflare-ddns_2.1.0-3_amd64.deb,https://deb.debian.org/debian/pool/main/c/cloudflare-ddns/cloudflare-ddns_2.1.0-3_amd64.deb,ca8da5c48d217c5f62a759b4e324b2f4978f85318507156eb948877873dcbe6f,main
debian,clsync,0.4.5-2.1+b2,amd64,clsync,0.4.5-2.1,http://ut.mephi.ru/oss,https://ut.mephi.ru/oss,pool/main/c/clsync/clsync_0.4.5-2.1+b2_amd64.deb,https://deb.debian.org/debian/pool/main/c/clsync/clsync_0.4.5-2.1+b2_amd64.deb,7143770318500fcdf72fc3ac5288c3200b0b16f1cc68bfaf4e7bf30ebcb9d4d1,main
debian,cluster-glue,1.0.12-24+b1,amd64,cluster-glue,1.0.12-24,https://github.com/ClusterLabs/cluster-glue,https://github.com/ClusterLabs/cluster-glue,pool/main/c/cluster-glue/cluster-glue_1.0.12-24+b1_amd64.deb,https://deb.debian.org/debian/pool/main/c/cluster-glue/cluster-glue_1.0.12-24+b1_amd64.deb,2da52f63e936eef5f8e984eded958d4e226acc4cb41e8252fbbc1ab5161904cd,main
debian,cockpit-ws,337-1+deb13u1,amd64,cockpit,337-1+deb13u1,https://cockpit-project.org/,https://cockpit-project.org,pool/main/c/cockpit/cockpit-ws_337-1+deb13u1_amd64.deb,https://deb.debian.org/debian/pool/main/c/cockpit/cockpit-ws_337-1+deb13u1_amd64.deb,bede41f660cb61fa2de8ad80c45d79053a65e3a1839918ca6735122440468432,main
debian,collectd-core,5.12.0-26,amd64,collectd,5.12.0-26,https://collectd.org/,https://collectd.org,pool/main/c/collectd/collectd-core_5.12.0-26_amd64.deb,https://deb.debian.org/debian/pool/main/c/collectd/collectd-core_5.12.0-26_amd64.deb,efa0df549271afc7de3bd539809e0c4b6cbfe1638828ce2698755b739c6676a8,main
debian,colord,1.4.7-3,amd64,colord,1.4.7-3,https://www.freedesktop.org/software/colord/,https://www.freedesktop.org/software/colord,pool/main/c/colord/colord_1.4.7-3_amd64.deb,https://deb.debian.org/debian/pool/main/c/colord/colord_1.4.7-3_amd64.deb,9d3239019249662d4c3543b5cfe31c5bc240b11ff75d7fd581e92682530f5e9a,main
debian,condor,23.9.6+dfsg-2.1+b9,amd64,condor,23.9.6+dfsg-2.1,https://htcondor.org/,https://htcondor.org,pool/main/c/condor/condor_23.9.6+dfsg-2.1+b9_amd64.deb,https://deb.debian.org/debian/pool/main/c/condor/condor_23.9.6+dfsg-2.1+b9_amd64.deb,b90249b1b6bdb61230f6f5de140e4ecb837cd17286d17a34ba72c2e3f6405eb7,main
debian,condor-annex-ec2,23.9.6+dfsg-2.1+b9,amd64,condor,23.9.6+dfsg-2.1,https://htcondor.org/,https://htcondor.org,pool/main/c/condor/condor-annex-ec2_23.9.6+dfsg-2.1+b9_amd64.deb,https://deb.debian.org/debian/pool/main/c/condor/condor-annex-ec2_23.9.6+dfsg-2.1+b9_amd64.deb,48462a6c3c28533b99f3bf621dd5a05c199f3a2db67efa8a87dca631706db6b7,main
debian,conman,0.3.1-1,amd64,conman,0.3.1-1,https://github.com/dun/conman,https://github.com/dun/conman,pool/main/c/conman/conman_0.3.1-1_amd64.deb,https://deb.debian.org/debian/pool/main/c/conman/conman_0.3.1-1_amd64.deb,a8c42cb1fbcc35325ba14290d245e89e0c5d5fbd7f8dfcb5fe51d808b320f4c0,main
debian,connman,1.44-3,amd64,connman,1.44-3,https://git.kernel.org/pub/scm/network/connman/connman.git,https://git.kernel.org/pub/scm/network/connman/connman,pool/main/c/connman/connman_1.44-3_amd64.deb,https://deb.debian.org/debian/pool/main/c/connman/connman_1.44-3_amd64.deb,160aa629085c330cd6d49d05c8a1da22b100804069e878fbb21ef03b916d03db,main
debian,connman-vpn,1.44-3,amd64,connman,1.44-3,https://git.kernel.org/pub/scm/network/connman/connman.git,https://git.kernel.org/pub/scm/network/connman/connman,pool/main/c/connman/connman-vpn_1.44-3_amd64.deb,https://deb.debian.org/debian/pool/main/c/connman/connman-vpn_1.44-3_amd64.deb,2161b2f5ce39aee449bb21fd27aecee9a7634e170986dbdf1332972fa8835e6f,main
debian,conntrackd,1:1.4.8-2,amd64,conntrack-tools,1:1.4.8-2,https://conntrack-tools.netfilter.org/,https://conntrack-tools.netfilter.org,pool/main/c/conntrack-tools/conntrackd_1.4.8-2_amd64.deb,https://deb.debian.org/debian/pool/main/c/conntrack-tools/conntrackd_1.4.8-2_amd64.deb,c3ff157744bdbcc093cae0e5b19b3c25c9cec81f40d431a9803a5e04f5e049e9,main
debian,conserver-server,8.2.7-3,amd64,conserver,8.2.7-3,https://www.conserver.com/,https://www.conserver.com,pool/main/c/conserver/conserver-server_8.2.7-3_amd64.deb,https://deb.debian.org/debian/pool/main/c/conserver/conserver-server_8.2.7-3_amd64.deb,e7e99816336c554296d214af998238089313cb44ea973ddd10fd195c04a50a90,main
debian,consolation,0.0.10-1+b1,amd64,consolation,0.0.10-1,https://salsa.debian.org/consolation-team/consolation/,https://salsa.debian.org/consolation-team/consolation,pool/main/c/consolation/consolation_0.0.10-1+b1_amd64.deb,https://deb.debian.org/debian/pool/main/c/consolation/consolation_0.0.10-1+b1_amd64.deb,8d42d07f832c9fa2b3c74a2c6cc0a49b3c6574932f523cba1567e410ba082ec8,main
debian,containerd,1.7.24~ds1-6+deb13u1,amd64,containerd,1.7.24~ds1-6+deb13u1,https://containerd.io/,https://containerd.io,pool/main/c/containerd/containerd_1.7.24~ds1-6+deb13u1_amd64.deb,https://deb.debian.org/debian/pool/main/c/containerd/containerd_1.7.24~ds1-6+deb13u1_amd64.deb,ed708deb96fe476a3bce4efa5c0538dfbcf717ab9a7c7944ba7260342c25899c,main
